cohort	gsm	stage	gene	raw	cpm	norm	lib_size	size_factor
GSE135251	GSM3998197	1	THBS2	130	4.38757176422067	101.986026880399	29629145	1.27468442468548
GSE135251	GSM3998198	1	THBS2	123	3.8132446387098	89.2766135219287	32255995	1.37774043109048
GSE135251	GSM3998199	2	THBS2	380	15.6563642296574	318.968860681942	24271280	1.191338863573
GSE135251	GSM3998200	3	THBS2	176	6.36731345426719	159.159678929739	27641171	1.10580770948712
GSE135251	GSM3998201	4	THBS2	520	22.7516561783719	506.749918950177	22855479	1.02614717941598
GSE135251	GSM3998202	0	THBS2	130	5.47952757873628	128.385437965744	23724673	1.01257589692288
GSE135251	GSM3998203	3	THBS2	110	4.7047626697441	116.01331802932	23380563	0.948167002448805
GSE135251	GSM3998204	1	THBS2	141	6.90547226353398	174.651357709886	20418589	0.807322667563889
GSE135251	GSM3998205	1	THBS2	34	1.58836694995191	39.5125130733197	21405633	0.860486902893506
GSE135251	GSM3998206	0	THBS2	64	3.03871561087917	62.0061306688321	21061530	1.03215600311874
GSE135251	GSM3998207	3	THBS2	310	14.8214935179154	315.765495807793	20915571	0.981741210219806
GSE135251	GSM3998208	4	THBS2	121	5.07330783066741	136.38954751192	23850317	0.887164758644169
GSE135251	GSM3998209	3	THBS2	414	19.1121069103562	412.070200002755	21661662	1.00468318261605
GSE135251	GSM3998210	3	THBS2	269	14.1363687673065	310.775598010907	19028932	0.865576324916473
GSE135251	GSM3998211	2	THBS2	178	8.89378191237596	195.719190137564	20013983	0.909466260691608
GSE135251	GSM3998212	1	THBS2	57	2.6516984337813	60.3831688662792	21495657	0.943971657503246
GSE135251	GSM3998213	0	THBS2	249	8.15694753264622	194.630480748024	30526125	1.27934740253951
GSE135251	GSM3998214	4	THBS2	584	28.7010833282877	622.585599834051	20347664	0.938023623025755
GSE135251	GSM3998215	2	THBS2	186	8.0399389587086	182.499609452986	23134504	1.01918026322087
GSE135251	GSM3998216	control	THBS2	115	4.6040956192991	122.260452661452	24977761	0.940614871747964
GSE135251	GSM3998217	control	THBS2	98	4.97815529578954	128.040598220234	19686007	0.765382240962644
GSE135251	GSM3998218	control	THBS2	301	13.1301793595587	303.161339353143	22924287	0.992870663001574
GSE135251	GSM3998219	0	THBS2	68	2.27130861579505	60.8484264238578	29938688	1.11753095349296
GSE135251	GSM3998220	control	THBS2	140	6.07831474382074	159.255251473932	23032700	0.87909188993316
GSE135251	GSM3998221	control	THBS2	120	5.6527450860687	146.46018332182	21228624	0.819335312016655
GSE135251	GSM3998222	control	THBS2	79	3.60752650584435	89.2960207619481	21898661	0.884697877082385
GSE135251	GSM3998223	control	THBS2	101	4.81415158466856	115.312344884407	20979813	0.875881937022837
GSE135251	GSM3998225	3	THBS2	837	27.8271883066498	533.140416672409	30078497	1.56994287775841
GSE135251	GSM3998226	4	THBS2	709	23.106550201832	516.621220589224	30683940	1.37237877915925
GSE135251	GSM3998227	4	THBS2	413	18.8828477492446	393.053287773275	21871701	1.05074811189019
GSE135251	GSM3998228	1	THBS2	238	8.11847709786139	194.210586059993	29315843	1.22547387775495
GSE135251	GSM3998229	3	THBS2	243	10.1227409416465	264.96666983248	24005356	0.917096479167106
GSE135251	GSM3998230	4	THBS2	232	11.9906772484393	316.37167165647	19348365	0.733314707936036
GSE135251	GSM3998231	1	THBS2	63	2.59700953939315	70.6307884594283	24258671	0.891962292565775
GSE135251	GSM3998232	1	THBS2	57	2.59325280206652	56.5427127058452	21980117	1.0080874664881
GSE135251	GSM3998233	3	THBS2	606	26.1776406921835	537.001303130775	23149527	1.12848888162274
GSE135251	GSM3998234	1	THBS2	111	5.05721279507641	118.433578013385	21948849	0.937234202174106
GSE135251	GSM3998235	2	THBS2	165	4.99171904064	138.885104337044	33054745	1.18803237242477
GSE135251	GSM3998236	1	THBS2	209	8.63295468946229	202.111381788094	24209556	1.03408327700777
GSE135251	GSM3998237	2	THBS2	120	4.45454835000188	131.867639966327	26938758	0.910003394545034
GSE135251	GSM3998238	2	THBS2	110	4.46854134704748	112.62859782447	24616534	0.976661364207282
GSE135251	GSM3998239	3	THBS2	256	9.42668659625324	265.534254191975	27156944	0.96409407057109
GSE135251	GSM3998240	2	THBS2	128	5.51503892949648	133.019341963363	23209265	0.96226607432214
GSE135251	GSM3998241	3	THBS2	271	10.7068724609205	261.498118729678	25310846	1.0363363274523
GSE135251	GSM3998242	4	THBS2	429	24.2342307888502	562.64316404482	17702233	0.762472606822299
GSE135251	GSM3998243	2	THBS2	187	8.33064666266053	201.563399113903	22447237	0.927747799561203
GSE135251	GSM3998244	0	THBS2	58	2.43955754333695	60.1368693231885	23774803	0.964466568558724
GSE135251	GSM3998245	2	THBS2	168	6.68372874086905	146.038031208902	25135670	1.15038527025664
GSE135251	GSM3998246	2	THBS2	104	4.38264318221699	94.3925422885298	23729972	1.10178195732988
GSE135251	GSM3998247	0	THBS2	189	5.77758693059703	141.86701322101	32712619	1.33223358770205
GSE135251	GSM3998248	2	THBS2	211	7.74095208354329	166.576042634105	27257629	1.26668875465768
GSE135251	GSM3998249	0	THBS2	78	2.48542663718398	60.0139940468421	31382942	1.29969686635286
GSE135251	GSM3998250	4	THBS2	229	7.53233080312803	180.733232149955	30402276	1.26706083477773
GSE135251	GSM3998251	3	THBS2	319	11.493532690039	298.066360394699	27754739	1.07023147321147
GSE135251	GSM3998252	2	THBS2	131	5.26437299408803	138.283006872545	24884255	0.947332596844257
GSE135251	GSM3998253	3	THBS2	169	7.34164888742307	190.304067572274	23019352	0.888052484405342
GSE135251	GSM3998254	0	THBS2	164	5.5923845907435	135.17873496841	29325594	1.21320857188318
GSE135251	GSM3998255	1	THBS2	154	5.34453047171902	146.554094589319	28814505	1.05080653277922
GSE135251	GSM3998256	2	THBS2	49	2.27185572733206	54.5548747589705	21568271	0.898178214439817
GSE135251	GSM3998257	2	THBS2	282	10.5062711261739	231.967882541707	26841112	1.21568553762738
GSE135251	GSM3998258	4	THBS2	856	31.2999139471758	662.02604526171	27348318	1.29300048861614
GSE135251	GSM3998259	2	THBS2	29	1.34665337597178	56.0808734236564	21534866	0.517110348494805
GSE135251	GSM3998260	2	THBS2	45	1.6410140912786	49.3140692046662	27422068	0.912518490681398
GSE135251	GSM3998261	3	THBS2	116	4.04447880701822	111.186957930398	28681075	1.04328782942883
GSE135251	GSM3998262	3	THBS2	154	5.58637959398556	144.317896436525	27567049	1.06708872428537
GSE135251	GSM3998263	2	THBS2	110	3.68565627348454	94.8946068979079	29845431	1.15918073319323
GSE135251	GSM3998264	2	THBS2	308	9.88027385681141	255.727652753705	31173225	1.20440631540399
GSE135251	GSM3998265	3	THBS2	165	5.74614052635901	170.672800566095	28714926	0.966762128779284
GSE135251	GSM3998266	0	THBS2	62	2.36724156146155	71.3214911732893	26190821	0.8693031929094
GSE135251	GSM3998267	0	THBS2	156	5.16822215245122	140.503729990885	30184461	1.11029080872173
GSE135251	GSM3998268	3	THBS2	88	5.45856234742	129.165576024048	16121461	0.681296075229955
GSE135251	GSM3998269	2	THBS2	114	4.44956447936095	104.884640332336	25620485	1.08690843233844
GSE135251	GSM3998270	0	THBS2	110	3.5541670896664	96.0219561545216	30949586	1.14557132977987
GSE135251	GSM3998271	1	THBS2	144	4.57108610275548	109.842588275289	31502360	1.31096692331307
GSE135251	GSM3998272	0	THBS2	91	3.83449978676389	95.3115735591821	23731909	0.954763378693933
GSE135251	GSM3998273	1	THBS2	93	4.63760229777735	144.675229487057	20053466	0.642819094393213
GSE135251	GSM3998274	3	THBS2	191	6.80854461655328	195.804228968616	28052985	0.975464120494629
GSE135251	GSM3998275	4	THBS2	117	4.64407805623502	136.802769064057	25193375	0.855245846268033
GSE135251	GSM3998276	0	THBS2	305	12.6766833523684	313.439290780476	24059921	0.973075198200384
GSE135251	GSM3998277	2	THBS2	49	2.83649318674337	70.7964922143428	17274852	0.692124686794482
GSE135251	GSM3998278	2	THBS2	109	5.87449861289075	150.432804577261	18554775	0.724576001267188
GSE135251	GSM3998279	1	THBS2	88	3.58658231840186	95.760599782928	24535893	0.918958321057722
GSE135251	GSM3998280	3	THBS2	251	16.7688307121068	498.006982482627	14968247	0.50400899752195
GSE135251	GSM3998281	0	THBS2	311	13.0073118240354	286.615866444201	23909629	1.08507600733453
GSE135251	GSM3998282	3	THBS2	375	13.887780438265	347.104908607736	27002155	1.08036501559184
GSE135251	GSM3998283	1	THBS2	140	7.8333405325463	188.599958293024	17872324	0.742311935098547
GSE135251	GSM3998284	2	THBS2	61	2.87514151234423	74.9020644294636	21216347	0.814396778842386
GSE135251	GSM3998285	4	THBS2	515	19.8673555045305	513.877781405784	25921920	1.00218382392628
GSE135251	GSM3998286	0	THBS2	115	3.74241692770025	95.9681029637651	30728805	1.19831481970026
GSE135251	GSM3998287	2	THBS2	79	2.80748270190856	69.7961016160632	28139087	1.13186837331641
GSE135251	GSM3998288	0	THBS2	53	2.17555640060187	59.8515657177635	24361584	0.885524035409988
GSE135251	GSM3998289	0	THBS2	92	3.67662735619362	94.7927633893102	25022933	0.970538221595667
GSE135251	GSM3998290	0	THBS2	325	8.59437309204917	200.875019114608	37815440	1.61792143907438
GSE135251	GSM3998291	1	THBS2	208	7.77572942136386	180.000092573237	26749902	1.15555496125854
GSE135251	GSM3998292	1	THBS2	109	5.11467524205318	127.525496919364	21311226	0.854731035229149
GSE135251	GSM3998293	0	THBS2	50	2.45674796930126	62.2298267176157	20352108	0.803473232006385
GSE135251	GSM3998294	1	THBS2	134	4.69668131096573	143.156067340374	28530784	0.93604136024075
GSE135251	GSM3998295	1	THBS2	57	2.14168911714202	61.4951758937899	26614507	0.926901975180074
GSE135251	GSM3998296	1	THBS2	82	3.03836108727974	80.0821738383302	26988234	1.02394822804812
GSE135251	GSM3998297	2	THBS2	76	2.94027572667754	78.2403024736257	25847916	0.97136638787432
GSE135251	GSM3998298	3	THBS2	161	5.73524628376524	143.623723111638	28072029	1.12098472670044
GSE135251	GSM3998299	2	THBS2	45	1.61585148874143	44.7803267001625	27849094	1.0049055760872
GSE135251	GSM3998300	1	THBS2	96	3.24938578992822	85.7243556356969	29544045	1.11986843515012
GSE135251	GSM3998301	3	THBS2	787	27.0365560690593	672.936194517688	29108737	1.16950166510818
GSE135251	GSM3998302	1	THBS2	110	4.07339080048387	106.131563877339	27004529	1.03644944049946
GSE135251	GSM3998303	0	THBS2	42	1.74206540020448	41.9416317538422	24109313	1.00139165415643
GSE135251	GSM3998304	0	THBS2	49	1.64809210803358	49.8438607619196	29731348	0.983069915752508
GSE135251	GSM3998305	0	THBS2	58	1.98269456327033	46.3453577021144	29253119	1.25147378023914
GSE135251	GSM3998306	1	THBS2	43	1.62724994267728	45.8178204793043	26424951	0.938499464840823
GSE135251	GSM3998307	0	THBS2	59	2.12561758648084	47.9520551573687	27756639	1.2303956484529
GSE135251	GSM3998308	3	THBS2	208	7.0378815326936	166.791956039963	29554348	1.24706253789699
GSE135251	GSM3998309	3	THBS2	217	7.6910192216646	203.415394049063	28214726	1.06678258552871
GSE135251	GSM3998310	1	THBS2	64	2.85682592801647	77.3013846021623	22402485	0.827928249013663
GSE135251	GSM3998311	1	THBS2	179	4.97306985435073	136.65025523251	35993864	1.30991339676192
GSE135251	GSM3998312	2	THBS2	118	4.20243095673042	107.132216594862	28078986	1.1014427195718
GSE135251	GSM3998313	2	THBS2	360	15.3389681885139	314.292979269979	23469636	1.14542806790081
GSE135251	GSM3998314	3	THBS2	426	14.7538757409883	344.432385897504	28873769	1.23681749290198
GSE135251	GSM3998315	1	THBS2	116	3.9342491994142	105.734607574604	29484660	1.0970864001945
GSE135251	GSM3998316	1	THBS2	112	3.85963047759964	95.5986131212586	29018322	1.17156511316684
GSE135251	GSM3998317	1	THBS2	106	3.56110400943357	88.7478203219155	29766050	1.19439553124241
GSE135251	GSM3998318	2	THBS2	219	7.01773680103101	168.231115603364	31206642	1.30178058449266
GSE135251	GSM3998319	3	THBS2	86	3.66070305504825	100.390345632196	23492755	0.856656080407192
GSE135251	GSM3998320	1	THBS2	113	4.11621915289885	92.7413797621494	27452377	1.2184420836719
GSE135251	GSM3998321	0	THBS2	130	4.5583625211714	115.626576449149	28519013	1.12430899532144
GSE135251	GSM3998322	3	THBS2	199	6.89257407231148	180.047976329752	28871652	1.10526096464166
GSE135251	GSM3998323	0	THBS2	112	4.14528636526487	110.801500950047	27018640	1.01081663190189
GSE135251	GSM3998324	3	THBS2	487	19.1031745985048	403.235975615019	25493145	1.20772954163433
GSE135251	GSM3998325	0	THBS2	41	1.4212810984104	34.9528428382713	28847214	1.17300902217623
GSE135251	GSM3998326	0	THBS2	92	3.63924986357758	90.3911444436429	25279935	1.01779881830526
GSE135251	GSM3998327	3	THBS2	1159	45.0539193177989	878.240647816699	25724732	1.31968385075465
GSE135251	GSM3998328	3	THBS2	340	11.5891736121607	268.368704899033	29337726	1.26691374140631
GSE135251	GSM3998329	3	THBS2	620	24.8746677827636	531.503216332529	24924956	1.16650281869998
GSE135251	GSM3998330	3	THBS2	167	7.38711569359996	212.524793274888	22606929	0.785790671415902
GSE135251	GSM3998331	1	THBS2	87	3.15886475483942	80.079906342473	27541540	1.08641485702958
GSE135251	GSM3998332	4	THBS2	607	23.6577528385308	459.869965502691	25657551	1.31993834243225
GSE135251	GSM3998333	3	THBS2	114	4.68139570638812	123.241845951463	24351712	0.925010487467848
GSE135251	GSM3998334	3	THBS2	244	8.58521256247414	184.599485858515	28420962	1.32178049611153
GSE135251	GSM3998335	2	THBS2	141	6.73295748786766	155.969834684457	20941763	0.904020962035753
GSE135251	GSM3998336	0	THBS2	95	4.34918139936605	112.123258242815	21843191	0.847281835087836
GSE135251	GSM3998337	2	THBS2	75	2.55022949005135	62.0496437855616	29409118	1.20870959806302
GSE135251	GSM3998338	3	THBS2	147	6.67736953612314	170.996542462532	22014657	0.859666504848835
GSE135251	GSM3998339	0	THBS2	116	3.8229158163288	90.5509174114558	30343331	1.28104720875334
